사업장번호,사업장명,납부자번호,팩스번호,수신건수,최초수신일,최근수신일,예시파일명(최대3개),비고
BPD110111558,(구리-퇴계원)진접센트레빌시티 3단지 (9999-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110115827,(구리-퇴계원)진건주공2차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202033,(덕양)소만1단지_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106520,(의정부)호원가든2차(999-102),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106512,"[구리]농수산물도매시장 82005호(132-82-03988),세금발행 1328203988",,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106593,(의정부)호원신도7차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106616,(의정부)금오현대아이파크,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111364,(구리-퇴계원)예당마을신안인스빌,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010407031,(의정부)민락산들마을4단지(999-104),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404119,(구리-남양주)경성큰마을2단지아파트(999-103),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202088,(덕양)행신 SKVIEW2차_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207011,(일산)강선07유원삼환_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106475,(구리-퇴계원)엘리시아[ ](9999-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404043,(구리-남양주)E005_마석정도그랜드힐- (999-102),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207157,(일산)후곡16코오롱_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106377,(양평_청평)경남아너스빌,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110110546,(의정부)고읍주공4단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111556,(구리-퇴계원)진접동부센트레빌시티2단지(9999-105),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207146,(일산)후곡04금호한양_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111551,(구리-퇴계원)해밀마을신안인스빌,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010411066,(의정부)장암동아(999-108),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111743,(구리-남양주)호평6단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207064,(일산) 문촌11건영_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010411072,(의정부)백석가야2차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207053,(일산)레이크폴리스3_빌딩 (135-82-88496),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010203047,(덕양)신원당7단지_동신1차_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110210770,용현애디안주상복합9999동101호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010208132,(파주)노을빛마을1단지(110-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106607,(의정부)호원흥화브라운빌(999-1),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106620,(의정부)금오주공그린빌4단지999동5호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010402054,(의정부)신곡성원1차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010208078,(파주)금촌쇠재마을5단지(999-102),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107036,(일산)숲속1단지주공,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404045,(구리-남양주)E007_평내예다움주공,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106410,(구리)노블하임오피스텔,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106606,(의정부)삼숭성우아침에 미소,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202076,(덕양)능곡1차현대홈타운(888-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010203061,(덕양)한성리츠빌_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106458,(의정부)가능가재울일신건영휴먼빌,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202028,(덕양)샘터1단지효성_아파트(113-7),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010406063,(동두천)_에이스2차_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106675,(의정부)금오플러스,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106647,(의정부)금오대송프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202006,(덕양)화정동_대우마이빌,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110135100,제1보병사단,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010407024,(의정부)민락뜨란채(민락주공2),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106516,(의정부)호원신도6(6-1)차_,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010414065,(구리-퇴계원)V025_오남두산2차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010405019,(구리-덕소)V004_덕소주공2차- (999-3),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111100,(의정부)고읍주공7단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010411138,[의정부]센트럴타워(127-82-76121),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010405015,(구리-덕소)두산위브아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107727,(구리-퇴계원)오남양지e편한세상2단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110115167,(파주)한빛마을6단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110117239,(구리-퇴계원)별내하우스토리,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110162347,(일산)드림월드_901-2호601-82-72619,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106498,(의정부)장암현대1차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106206,[덕양]행신동 예일센스빌1차_아파트(141-81-04548) 1418104548,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106206,[덕양]행신동 예일센스빌1차_아파트(141-81-04548),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010208007,(파주)경신아파트관리사무소,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110118885,(일산)Y-HAUS(Y하우스),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107284,(파주)봉일천 성호아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110140389,(덕양)관산더퍼스트프라임(999-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110108067,(의정부)만송한내들6단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010411164,(의정부)가능신동아파라디움,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106664,[의정부]양주프라자 3차(0101호)(516-86-02152) 김미영,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106663,[의정부]양주프라자2차(127-80-28663),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010402070,(의정부)신곡부용,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106612,(의정부)녹양힐스테이트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107195,(동두천)_월드메르디앙,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106544,(의정부)용현11차신도브래뉴플러스,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110109934,(구리-퇴계원)진접남양휴튼 (999-101),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106628,(의정부)민락이편한세상,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404040,(구리-남양주)묵현삼익파크,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106658,(의정부)대정프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201100,"[장항]메트로골드(128-81-14567),세금",,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201100,[장항]메트로골드(128-81-14567),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010404088,(구리-남양주)창현청구 (999-102),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201089,(일산)지평빌딩_3/6/9/12월,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201094,(일산)풍동성원2차_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201093,(일산)풍동성원1차_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106445,(구리)지금동 부영아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106470,(의정부)호원한주5차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110147991,(동두천)-E326-어나더월드(아이다빌),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106657,"(의정부)제일퍼스트빌3, 234-82-72501 2348272501",,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207015,(일산)레이크타운_C동101호(503-82-81570) 5038281570,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106651,[의정부]금오센타프라자(851-88-01633) / 8518801633,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201035,(일산)로얄프라자3(128-82-83590),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106232,(일산)성저마을건영빌라9단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106525,(의정부)호원쌍용스윗닷홈(999-1),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106422,(구리)세신훼밀리상가번영회,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110113360,(구리-퇴계원)강남건영2차APT,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201135,[일산]고양교보생명보험일산사옥(102-81-11097) 1,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010203040,(덕양)성사어울림마을1단지888동102호_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106818,(의정부)호원푸른마을,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106496,(구리-퇴계원)정광산호아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106432,(구리-퇴계원)오남리신우아이딜1차아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106182,(덕양)한화엘르빌_꿈의그린,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106204,(덕양)SM마이다스아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201144,(일산)쌍용한성상가[백마5단지상가_BB-H](청구액),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110108865,(구리-퇴계원)진접 자연앤어울림,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110120756,(덕양)능곡 남정시티프라자5차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106482,(구리-덕소)선플렉스(1-9901호),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202113,(덕양)행신 윤창_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010202081,(덕양)능곡 센트럴빌딩(고객번호 815),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106373,(동두천)-지행 성지S&B-E017(130-81-95641),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010406094,(동두천)-지행 개림프라자-E509(130-81-95641),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010406049,(동두천)-지행 생연프라자-E018(130-81-95641),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106575,(구리)한성1차아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110109332,[일산]시대프라자(101동104호)128-82-70488 1288270488,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110109332,[일산]시대프라자(2동220호)128-82-70488 1288270488,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110118077,(덕양)별빛8단지상가,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110192504,구리(퇴계원)별내효성해링턴아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110108802,행신주공프라자_992호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110226785,(삼송)보림프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110225505,(남양주)한림미소가,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110116156,(구리-남양주)별나라타워,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110130458,(은평)_챌라넥스빌,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207007,(일산)강선03한신_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110183486,소미빌빌딩,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110229332,(덕양) 향동동 43-8 다세대주택,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010207112,(일산)탄현03부영_아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110230311,(파주) 동패동1947-2 다세대주택,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110190157,(일산)플라리스105동,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110190187,(일산)플라리스106동,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110186776,(일산)플라리스107동,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110118193,(덕양) 공군명성아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110134851,(동두천)-포천-일동승진-E002,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110114073,(의정부)가능신도1차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPN,(일산)우신프라자(장항동),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110137289,(덕양)밀레니엄타워,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110114722,(덕양)대경프라자-빌딩,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110118969,(덕양) 대경프라자 1,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110119926,(덕양)능곡 삼성프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106367,(양평)꽃여울아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106369,(양평)미르젠아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106462,(구리-남양주)엠투프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110109936,(구리-남양주)호평ACE프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106550,(구리-남양주)평내 다모아프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110205263,와동동 1625-4,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110208986,자연애가3차(20년10월부터 장비추가로 인상),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110219336,"산호프라자(월5,400원)",,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110126810,(의정부)부곡리청운빌딩,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110111618,(의정부)장암골드프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110133079,(의정부)용현대양빌나동,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110118965,(동두천)-지행 드림하우스-E368,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110118964,(동두천)-지행 선진하우스-E369,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110225918,(덕양)원흥동 645-4,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110225969,(동두천)옥정라피네트더테라스(월드메르디앙),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110225564,(의정부)의정부역센트럴자이앤위브캐슬,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110226339,(양주)옥정동1062-4,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110112202,정발마을3단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110153760,(의정부)광사673-1상가주택,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106615,(의정부)호원가든1차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110164058,(파주) 국제빌딩,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110114042,(구리)다우스케어,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010411103,(의정부)녹양동원2차,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110213829,의정부(도봉산아르쥬),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPN,일산두성코아,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110107426,백송프라자(덕이동),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110106436,구리인창주공6단지아파트999동101호,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110114075,(덕양)위시티4단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110114539,(덕양)식사위시티주상복합,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110215431,킨텍스꿈에그린한화아파트,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110215772,"STATION615 1동9991호, 9992호",,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110108464,(파주)한울마을4단지휴먼시아,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110218247,양주 옥정주공16단지,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPD110219190,남양주더프라미스(상가),,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
BPS010201089,지평프라자,,,,,,,"경기북부 엑셀양식.xlsx에 이미 기재된 사업장 (참고용, 팩스번호와 매칭 필요)"
